altitude_bin,aircraft_make_model,wildlife_number_struck_actual,effect_impact_to_flight,effect_indicated_damage,aircraft_number_of_engines,when_phase_of_flight,conditions_precipitation,remains_of_wildlife_collected,wildlife_size,conditions_sky,pilot_warned_of_birds_or_wildlife,feet_above_ground,is_aircraft_large
1,98,1,1,0,2.0,0,0,0,1,1,0,4000,1
0,110,1,1,1,2.0,2,0,1,0,0,1,0,1
0,103,1,1,0,2.0,4,0,1,1,0,1,0,1
0,110,1,1,0,2.0,1,0,0,1,1,0,300,1
0,116,1,1,0,2.0,4,0,0,1,0,0,0,0
0,98,1,1,1,2.0,1,0,0,1,1,1,500,1
1,98,1,1,1,2.0,1,0,0,1,0,0,1500,1
1,110,1,1,1,2.0,1,0,0,2,1,1,2300,1
1,110,1,1,0,2.0,0,0,0,0,1,0,10000,1
1,98,1,1,0,2.0,1,0,0,1,0,0,5000,1
1,98,1,1,1,2.0,0,0,0,0,1,1,8000,1
0,110,1,1,0,2.0,1,0,1,1,1,1,300,1
1,110,1,1,0,2.0,1,0,1,1,1,1,6000,1
0,187,1,1,1,2.0,1,0,1,2,0,0,200,1
0,104,1,1,0,2.0,0,0,0,1,1,1,500,0
0,86,1,1,0,2.0,0,0,0,1,0,1,1000,0
0,200,1,1,0,2.0,0,1,0,1,2,1,10,0
1,98,1,1,1,2.0,1,0,0,0,1,0,4200,1
1,86,1,1,0,2.0,1,0,0,1,1,1,1800,0
0,109,1,1,0,2.0,1,0,0,0,1,0,1000,1
0,198,1,1,0,2.0,1,0,0,1,0,1,800,0
1,109,1,1,0,2.0,1,0,0,1,1,0,4000,1
1,89,1,1,0,2.0,0,0,0,1,0,0,2000,0
0,116,1,1,0,2.0,2,0,1,1,1,1,0,0
0,89,1,1,0,2.0,1,0,1,0,1,0,100,0
1,127,1,1,1,2.0,0,0,0,0,0,0,4000,0
1,110,1,1,1,2.0,1,0,0,1,0,0,2000,1
0,122,1,1,0,2.0,2,0,1,1,1,1,0,1
0,123,1,1,0,2.0,1,0,1,1,2,1,10,0
0,200,1,1,1,2.0,0,0,0,1,0,0,20,0
0,110,1,1,0,2.0,0,0,0,1,1,1,1000,1
0,160,1,1,0,2.0,4,0,0,1,0,1,0,0
0,110,1,1,0,2.0,2,0,0,1,0,1,0,1
1,123,1,1,1,2.0,1,0,0,2,1,0,2100,0
1,109,1,1,0,2.0,1,0,0,1,0,1,3500,1
0,132,1,1,0,2.0,2,0,1,1,1,1,0,0
0,86,1,1,0,2.0,0,0,1,1,1,1,800,0
0,117,1,1,1,2.0,2,0,0,0,1,0,0,0
0,89,1,1,0,2.0,4,0,0,1,0,1,0,0
0,160,1,1,0,2.0,2,0,1,1,0,1,0,0
1,89,1,1,0,2.0,1,0,1,1,1,1,2000,0
0,200,1,1,0,2.0,4,0,1,1,2,1,0,0
0,86,1,1,1,2.0,4,0,1,2,2,0,0,0
0,182,1,1,0,2.0,4,0,0,1,1,1,0,0
0,107,1,1,0,2.0,2,0,0,1,1,1,0,0
0,122,1,1,1,2.0,1,0,0,1,1,0,200,1
0,89,1,1,0,2.0,1,0,0,1,1,0,450,0
0,110,1,1,0,2.0,0,0,0,1,1,0,500,1
0,100,1,1,0,2.0,4,0,0,1,1,1,0,0
0,89,1,1,1,2.0,4,0,0,1,0,1,0,0
1,122,1,1,0,2.0,1,0,0,0,1,0,6000,1
1,157,1,1,0,2.0,1,0,0,1,0,0,4000,0
0,86,1,1,1,2.0,1,0,0,1,0,1,200,0
1,110,1,1,0,2.0,1,0,0,0,1,0,4000,1
0,89,1,1,1,2.0,1,0,0,1,1,0,800,0
1,87,1,1,1,2.0,1,0,0,1,0,0,5000,0
0,132,1,1,0,2.0,2,1,1,1,2,1,0,0
0,132,1,1,0,2.0,2,1,1,1,2,1,0,0
0,98,1,1,0,2.0,1,0,1,1,0,1,30,1
0,86,1,1,0,2.0,1,0,0,1,0,1,200,0
1,103,1,1,0,2.0,1,0,0,0,1,0,3000,1
0,132,1,1,0,2.0,2,0,1,1,2,1,0,0
0,107,1,1,1,2.0,2,0,1,1,0,1,0,0
0,160,1,1,1,2.0,1,0,1,2,0,0,300,0
1,116,1,1,1,2.0,1,0,1,1,0,1,5000,0
0,122,1,1,0,2.0,1,0,0,1,1,0,300,1
1,89,1,1,0,2.0,1,0,0,2,0,0,5000,0
1,199,1,1,0,2.0,1,0,0,1,1,0,10000,0
0,107,1,1,1,2.0,1,0,1,2,1,0,100,0
0,110,1,1,0,2.0,4,0,1,1,1,1,0,1
1,116,1,0,1,2.0,0,0,0,2,1,0,10100,0
0,116,1,1,0,2.0,1,0,0,1,1,1,200,0
1,198,1,1,1,2.0,1,0,0,0,2,0,2800,0
0,112,1,1,0,2.0,4,0,0,2,0,0,0,1
0,123,1,1,0,2.0,1,0,0,1,1,0,500,0
0,123,1,1,0,2.0,1,0,0,1,1,1,500,0
0,109,1,1,0,2.0,4,0,1,0,1,0,0,1
0,91,1,1,0,2.0,2,0,1,1,1,1,0,0
0,89,1,1,0,2.0,1,0,1,1,1,1,1000,0
0,89,1,1,1,2.0,1,1,0,1,2,0,100,0
0,207,1,1,0,2.0,1,0,0,2,1,1,300,0
1,89,1,1,1,2.0,1,0,0,0,0,0,2000,0
1,98,1,1,0,2.0,1,0,0,1,0,1,1500,1
0,86,1,1,0,2.0,2,0,1,1,1,1,0,0
0,132,1,1,0,2.0,2,0,1,1,2,1,0,0
0,182,1,1,0,2.0,2,1,1,1,2,1,0,0
0,100,1,1,0,2.0,4,0,1,1,2,1,0,0
1,123,1,1,0,2.0,1,1,1,1,2,1,2000,0
0,190,1,0,1,2.0,1,0,0,0,1,1,500,0
0,122,1,1,1,2.0,1,0,1,2,0,1,150,1
0,110,1,1,0,2.0,1,0,0,0,0,0,1000,1
0,110,1,1,0,2.0,0,0,0,1,1,0,100,1
0,89,1,1,0,2.0,2,0,0,0,2,1,0,0
1,86,1,1,0,2.0,1,0,0,0,1,0,2500,0
1,86,1,1,0,2.0,1,0,0,1,0,0,5600,0
1,207,1,1,0,2.0,1,0,0,1,0,0,2000,0
0,167,1,1,1,2.0,0,0,1,0,0,0,100,0
1,107,1,1,1,2.0,1,0,1,1,1,1,2500,0
0,112,1,1,0,2.0,1,0,0,0,1,0,500,1
1,110,1,1,1,2.0,1,0,0,0,2,1,3000,1
0,98,1,1,0,2.0,1,0,0,1,1,0,700,1
0,182,1,1,1,2.0,1,0,1,1,1,0,100,0
0,122,1,1,1,2.0,2,0,1,1,1,1,0,1
0,123,1,1,0,2.0,0,0,0,1,1,0,200,0
0,116,1,1,1,2.0,4,0,0,1,1,1,0,0
1,91,1,1,1,2.0,0,0,0,1,1,0,2800,0
0,83,1,1,1,2.0,4,0,1,1,2,1,0,1
0,100,1,1,0,2.0,1,0,1,1,2,0,1000,0
0,89,1,1,0,2.0,4,0,1,1,2,1,0,0
0,122,1,1,1,2.0,2,1,1,2,2,1,0,1
0,89,1,0,1,2.0,4,0,1,0,0,1,0,0
0,98,1,1,0,2.0,1,0,0,1,1,0,1,1
0,86,1,1,0,2.0,4,0,0,0,1,0,0,0
0,110,1,1,1,2.0,0,0,0,1,1,0,800,1
0,89,1,1,0,2.0,2,0,0,1,1,0,0,0
0,123,1,1,1,2.0,1,0,0,1,2,0,500,0
0,113,1,1,1,2.0,1,0,0,0,0,1,700,0
0,86,1,1,0,2.0,4,1,0,1,2,1,0,0
0,200,1,1,0,2.0,1,1,0,1,2,1,30,0
0,112,1,1,0,2.0,2,0,1,1,2,0,0,1
0,132,1,1,0,2.0,2,0,1,1,0,1,0,0
0,160,1,1,1,2.0,2,0,1,1,1,1,0,0
0,182,1,1,1,2.0,4,0,1,1,2,1,0,0
0,98,1,1,0,2.0,0,0,1,1,2,1,50,1
0,123,1,1,0,2.0,0,0,0,1,0,0,200,0
0,98,1,1,0,2.0,2,0,1,2,1,0,0,1
0,86,1,1,1,2.0,4,0,1,1,2,0,0,0
0,167,1,1,0,2.0,2,1,1,0,2,1,0,0
0,89,1,1,0,2.0,1,0,0,1,2,0,700,0
0,86,1,1,1,2.0,1,0,0,1,1,1,50,0
0,86,1,1,1,2.0,2,1,0,1,0,1,0,0
0,160,1,1,1,2.0,2,0,1,1,0,0,0,0
0,182,1,1,0,2.0,4,1,1,0,2,1,0,0
0,107,1,1,0,2.0,2,0,1,1,0,1,0,0
1,155,1,1,1,2.0,5,0,0,1,1,0,15000,0
1,117,1,1,1,2.0,1,0,0,1,0,1,1200,0
0,86,1,1,1,2.0,4,0,1,1,2,0,0,0
0,107,1,1,0,2.0,4,0,1,1,0,1,0,0
0,200,1,1,1,2.0,2,1,1,1,2,1,0,0
0,89,1,1,1,2.0,0,0,0,2,0,0,200,0
0,164,1,1,1,2.0,1,0,1,2,0,1,10,0
0,83,1,1,1,2.0,1,1,1,2,2,1,4,1
0,99,1,1,0,2.0,4,0,0,1,0,0,0,0
0,86,1,1,1,2.0,2,0,0,1,0,1,0,0
0,103,1,1,1,2.0,2,0,0,1,2,1,0,1
0,112,1,1,1,2.0,0,0,0,1,0,1,1000,1
1,98,1,1,0,2.0,1,0,0,1,1,0,2500,1
0,110,1,1,0,2.0,2,0,0,1,0,0,0,1
1,206,1,1,0,2.0,1,0,0,1,2,1,2500,0
0,123,1,1,1,2.0,4,2,1,1,2,1,0,0
0,109,1,1,0,2.0,1,0,1,1,2,1,50,1
0,100,1,1,1,2.0,2,0,0,1,2,1,0,0
0,123,1,1,0,2.0,0,0,0,0,1,0,50,0
0,117,1,1,0,2.0,4,1,0,1,2,0,0,0
0,86,1,1,0,2.0,1,0,0,1,1,1,50,0
0,155,1,1,0,2.0,0,0,1,1,1,0,100,0
1,110,1,1,0,2.0,5,0,1,0,0,0,9500,1
1,160,1,1,0,2.0,1,0,1,1,0,1,4000,0
1,98,1,1,0,2.0,1,0,1,1,0,1,3000,1
0,110,1,1,1,2.0,1,0,0,1,0,1,200,1
1,110,1,3,0,2.0,1,0,0,0,2,0,2200,1
1,110,1,1,0,2.0,1,0,0,1,1,0,4000,1
0,98,1,1,0,2.0,1,1,0,0,0,0,1000,1
0,155,1,1,0,2.0,0,2,0,1,1,1,200,0
1,155,1,1,0,2.0,1,0,0,0,0,0,1500,0
0,107,1,1,0,2.0,1,0,1,2,0,1,100,0
0,217,1,1,0,2.0,1,2,1,1,2,1,100,0
0,126,1,1,0,2.0,0,0,0,1,1,0,50,0
0,132,1,1,0,2.0,1,0,0,1,0,0,800,0
0,100,1,1,0,2.0,1,0,0,1,1,0,500,0
0,98,1,1,0,2.0,1,0,0,1,0,0,20,1
0,200,1,1,0,2.0,1,0,0,1,2,1,100,0
0,126,1,1,0,2.0,0,0,1,1,1,0,300,0
0,150,1,1,0,2.0,4,0,1,2,1,1,0,0
0,89,1,1,0,2.0,2,2,1,2,2,1,0,0
0,86,1,1,0,2.0,1,0,1,1,0,1,50,0
1,112,1,1,0,2.0,1,0,1,1,0,0,5000,1
0,86,1,1,1,2.0,2,0,0,1,0,0,0,0
1,87,1,1,0,2.0,1,0,0,1,1,0,2000,0
0,89,1,1,0,2.0,2,0,0,1,1,1,0,0
0,86,1,1,1,2.0,4,0,1,0,0,1,0,0
0,229,1,1,0,2.0,1,0,1,1,2,1,100,0
0,122,1,1,0,2.0,2,1,1,1,2,1,0,1
0,98,1,1,0,2.0,4,0,1,1,0,1,0,1
0,86,1,1,1,2.0,1,0,0,1,1,0,1000,0
0,123,1,1,0,2.0,4,0,0,1,0,0,0,0
0,86,1,2,0,2.0,4,2,1,1,2,0,0,0
0,86,1,1,1,2.0,2,2,1,1,2,1,0,0
0,150,1,1,0,2.0,2,0,1,1,0,1,0,0
0,123,1,1,0,2.0,0,0,1,1,1,0,800,0
0,117,1,1,0,2.0,0,0,0,1,1,0,500,0
0,122,1,1,0,2.0,1,0,0,1,1,0,125,1
0,110,1,3,0,2.0,1,0,0,2,1,0,200,1
0,123,1,1,0,2.0,1,2,0,0,2,0,100,0
0,100,1,1,1,2.0,0,0,0,1,0,0,50,0
1,98,1,1,1,2.0,1,0,0,0,1,0,3000,1
0,116,1,1,0,2.0,2,0,1,1,0,0,0,0
0,177,1,1,0,2.0,2,0,1,1,1,1,0,0
1,158,1,1,1,2.0,0,0,0,0,1,0,1200,0
0,100,1,1,0,2.0,2,0,0,1,0,0,0,0
0,104,1,1,0,2.0,4,0,0,1,2,0,0,0
0,103,1,1,0,2.0,0,0,0,1,1,1,10,1
0,86,1,1,1,2.0,4,0,0,1,1,0,0,0
0,104,1,1,1,2.0,4,0,0,1,0,0,0,0
0,89,1,1,1,2.0,4,0,0,1,1,0,0,0
0,89,1,1,1,2.0,4,0,0,0,1,1,0,0
1,155,1,1,1,2.0,0,0,0,1,0,1,1400,0
0,86,1,1,0,2.0,4,0,1,1,0,0,0,0
0,104,1,1,0,2.0,1,0,1,1,1,1,40,0
0,221,1,1,1,2.0,1,0,0,0,1,0,1000,0
0,123,1,1,0,2.0,1,0,0,0,1,1,500,0
0,110,1,1,1,2.0,1,0,0,1,1,0,10,1
0,155,1,1,1,2.0,4,0,1,1,0,0,0,0
0,155,1,1,0,2.0,4,0,1,1,0,0,0,0
0,89,1,1,0,2.0,4,0,0,2,1,0,0,0
0,94,1,1,0,2.0,2,1,0,1,2,1,0,0
0,98,1,1,0,2.0,4,0,0,1,1,1,0,1
0,160,1,1,0,2.0,4,0,0,1,1,0,0,0
0,98,1,3,0,2.0,1,0,0,0,1,0,10,1
0,98,1,1,0,2.0,0,0,0,1,1,1,800,1
1,198,1,1,0,2.0,1,0,0,1,1,0,7000,0
0,99,1,1,0,2.0,2,0,1,2,0,1,0,0
0,86,1,1,1,2.0,2,1,1,0,2,1,0,0
0,110,1,1,1,2.0,0,0,0,1,1,0,15,1
0,123,1,1,0,2.0,1,1,0,1,2,1,50,0
0,160,1,1,1,2.0,4,0,1,0,1,1,0,0
0,103,1,1,0,2.0,2,0,1,1,1,0,0,1
0,98,1,1,0,2.0,2,0,1,1,1,1,0,1
0,110,1,1,0,2.0,1,1,1,1,2,1,50,1
0,89,1,1,0,2.0,1,0,0,0,1,1,100,0
0,89,1,1,1,2.0,1,0,1,1,0,0,10,0
0,100,1,1,0,2.0,4,0,1,1,1,1,0,0
1,100,1,1,0,2.0,1,0,1,1,0,0,4000,0
0,89,1,1,0,2.0,1,0,0,0,1,1,100,0
0,86,1,1,0,2.0,1,0,0,1,0,0,50,0
0,98,1,1,1,2.0,0,0,0,1,1,0,10,1
0,98,1,1,0,2.0,0,0,0,1,0,1,1,1
1,246,1,1,1,2.0,1,0,0,0,1,1,2000,0
0,98,1,1,1,2.0,4,0,1,1,1,0,0,1
0,98,1,1,0,2.0,1,0,1,2,0,1,10,1
0,89,1,1,0,2.0,0,0,1,1,0,1,10,0
0,126,1,2,0,2.0,4,0,1,1,1,0,0,0
0,98,1,1,0,2.0,1,0,1,1,0,0,800,1
0,98,1,0,1,2.0,0,0,1,2,0,1,1000,1
0,200,1,1,0,2.0,4,0,1,1,0,1,0,0
0,98,1,1,0,2.0,0,0,0,1,1,0,10,1
0,98,1,1,0,2.0,1,0,0,1,1,0,20,1
0,160,1,1,0,2.0,4,0,1,1,0,1,0,0
0,117,1,1,0,2.0,1,0,0,1,1,1,100,0
0,98,1,1,0,2.0,1,0,0,0,1,0,100,1
0,227,1,1,0,2.0,0,0,0,0,1,0,200,0
1,110,1,1,0,2.0,1,0,0,1,0,1,5000,1
1,110,1,1,1,2.0,1,0,0,1,0,1,2200,1
1,107,1,1,0,2.0,0,0,0,0,1,0,3100,0
1,169,1,1,0,2.0,1,0,0,1,1,1,1500,0
0,89,1,1,0,2.0,4,0,1,1,0,0,0,0
0,189,1,1,1,2.0,1,0,1,1,2,1,1000,0
0,103,1,1,0,2.0,4,0,0,1,0,0,0,1
0,182,1,1,0,2.0,2,0,0,1,1,1,0,0
0,98,1,1,0,2.0,2,0,0,0,0,1,0,1
1,110,1,1,1,2.0,1,0,0,0,1,1,4000,1
0,104,1,1,1,2.0,2,0,1,1,1,1,0,0
0,145,1,1,0,2.0,2,0,1,1,0,1,0,0
0,123,1,1,1,2.0,4,0,0,1,1,1,0,0
0,123,1,1,0,2.0,2,0,0,1,1,1,0,0
0,107,1,1,0,2.0,2,0,1,1,1,0,0,0
0,176,1,1,1,2.0,1,0,1,1,1,0,50,0
0,86,1,1,0,2.0,0,0,1,1,1,1,50,0
0,154,1,1,0,2.0,4,0,0,0,1,1,0,0
0,89,1,1,0,2.0,4,0,0,1,0,1,0,0
1,100,1,1,1,2.0,1,0,0,1,1,0,6000,0
0,182,1,1,0,2.0,2,0,1,1,1,1,0,0
0,107,1,1,0,2.0,2,0,1,1,0,1,0,0
0,132,1,3,1,2.0,2,0,0,1,1,1,0,0
0,89,1,1,1,2.0,1,0,0,1,1,1,500,0
0,120,1,1,1,2.0,1,0,0,1,0,0,150,0
0,112,1,1,0,2.0,2,0,0,1,0,1,0,1
1,110,1,1,0,2.0,1,0,0,0,1,0,4500,1
0,98,1,1,0,2.0,1,0,1,1,1,0,10,1
0,104,1,1,0,2.0,4,0,1,1,2,1,0,0
1,110,1,1,0,2.0,1,0,1,1,1,0,5200,1
0,115,1,1,0,2.0,1,0,0,1,1,0,25,0
0,122,1,1,0,2.0,0,0,0,0,0,0,200,1
0,122,1,1,0,2.0,1,0,0,0,0,1,200,1
0,103,1,1,0,2.0,2,0,1,1,1,1,0,1
0,122,1,1,1,2.0,2,0,1,1,0,1,0,1
0,103,1,1,0,2.0,1,0,1,0,0,1,200,1
0,160,1,1,1,2.0,4,0,0,1,1,1,0,0
0,155,1,1,0,2.0,0,0,0,1,1,0,12,0
0,100,1,1,0,2.0,2,0,0,1,1,0,0,0
0,89,1,1,0,2.0,0,0,0,1,0,0,100,0
0,110,1,1,0,2.0,1,0,0,1,0,1,1,1
0,155,1,1,1,2.0,1,0,0,1,0,1,100,0
1,83,1,1,0,2.0,5,0,0,1,1,0,13000,1
0,86,1,1,0,2.0,4,0,1,1,2,0,0,0
0,89,1,1,0,2.0,2,0,1,1,0,0,0,0
0,116,1,1,0,2.0,4,0,1,0,1,1,0,0
0,89,1,1,1,2.0,2,0,1,1,1,1,0,0
0,103,1,1,0,2.0,1,0,0,1,1,1,500,1
0,89,1,1,0,2.0,3,0,0,1,1,0,0,0
0,110,1,1,0,2.0,0,0,0,1,0,0,1000,1
0,112,1,1,0,2.0,2,0,0,1,1,1,0,1
1,123,1,1,0,2.0,1,0,0,1,0,0,2200,0
0,110,1,1,1,2.0,2,0,1,1,0,1,0,1
1,100,1,1,0,2.0,1,0,0,2,0,0,7000,0
0,125,1,1,0,2.0,1,0,0,0,0,0,100,0
0,122,1,1,1,2.0,0,0,0,0,1,0,50,1
0,107,1,1,1,2.0,0,0,0,1,1,0,200,0
0,122,1,1,0,2.0,1,0,0,1,1,0,50,1
0,112,1,1,0,2.0,1,0,0,1,0,0,300,1
0,110,1,1,0,2.0,2,0,0,0,1,1,0,1
0,160,1,1,1,2.0,4,0,0,1,1,1,0,0
0,200,1,1,1,2.0,0,0,1,0,1,1,200,0
0,208,1,1,0,2.0,2,0,1,1,1,1,0,0
1,110,1,1,0,2.0,1,0,1,1,1,0,2000,1
0,107,1,1,0,2.0,1,0,0,0,1,1,400,0
0,155,1,1,0,2.0,0,0,0,1,0,0,20,0
0,206,1,1,0,2.0,2,0,1,1,0,1,0,0
0,89,1,1,0,2.0,4,0,1,1,1,1,0,0
0,116,1,1,0,2.0,2,0,1,1,1,1,0,0
0,110,1,1,0,2.0,4,0,0,1,1,0,0,1
0,122,1,1,1,2.0,4,0,0,1,0,0,0,1
0,116,1,1,1,2.0,0,0,0,1,1,1,30,0
1,98,1,1,1,2.0,1,0,0,0,1,0,3500,1
0,98,1,1,0,2.0,2,0,1,1,0,1,0,1
0,89,1,1,0,2.0,1,0,1,1,1,1,30,0
0,86,1,1,1,2.0,2,0,1,1,2,0,0,0
0,117,1,1,0,2.0,2,0,0,1,0,1,0,0
0,123,1,1,1,2.0,0,0,0,1,0,1,200,0
0,155,1,1,1,2.0,2,0,0,2,1,0,0,0
0,123,1,1,0,2.0,1,0,0,1,0,1,500,0
0,145,1,1,0,2.0,4,0,1,1,0,1,0,0
0,160,1,1,0,2.0,4,1,1,1,0,1,0,0
0,122,1,1,0,2.0,4,0,1,2,0,1,0,1
0,110,1,1,1,2.0,1,0,0,0,1,0,800,1
0,110,1,1,1,2.0,0,0,1,1,1,1,50,1
0,83,1,4,1,2.0,4,0,1,1,0,0,0,1
0,103,1,1,1,2.0,0,0,0,0,1,0,1000,1
0,104,1,1,0,2.0,0,0,0,1,1,0,2,0
0,104,1,1,0,2.0,4,0,0,1,1,0,0,0
0,107,1,1,1,2.0,2,0,0,1,2,0,0,0
0,98,1,1,0,2.0,4,0,0,1,2,0,0,1
0,110,1,1,1,2.0,2,0,0,1,1,1,0,1
0,98,1,1,0,2.0,4,0,1,1,0,0,0,1
0,86,1,1,1,2.0,2,0,1,1,0,1,0,0
0,100,1,1,0,2.0,1,0,1,1,1,1,100,0
0,86,1,1,0,2.0,2,0,1,1,1,1,0,0
0,98,1,1,0,2.0,4,0,0,1,1,0,0,1
1,109,1,1,0,2.0,1,0,0,0,0,0,3000,1
0,114,1,1,0,2.0,1,0,1,1,0,0,1,0
0,89,1,1,0,2.0,0,0,1,1,0,1,15,0
0,89,1,1,1,2.0,2,0,1,0,2,0,0,0
0,117,1,1,1,2.0,0,0,0,1,1,0,400,0
0,103,1,1,1,2.0,2,0,0,1,0,1,0,1
0,98,1,1,0,2.0,1,0,0,0,1,0,500,1
0,87,1,1,0,2.0,1,0,0,1,1,0,20,0
0,132,1,1,1,2.0,2,0,0,1,0,1,0,0
0,86,1,1,1,2.0,1,1,0,1,0,1,10,0
0,123,1,1,0,2.0,0,0,1,1,0,1,500,0
0,86,1,1,0,2.0,1,0,1,1,0,1,5,0
0,103,1,1,0,2.0,4,0,1,1,0,1,0,1
0,122,1,1,0,2.0,2,0,1,1,0,1,0,1
0,86,1,1,0,2.0,1,0,0,1,1,1,3,0
0,107,1,1,1,2.0,1,0,0,1,1,0,600,0
0,134,1,1,0,2.0,1,0,0,1,1,0,80,1
0,109,1,1,0,2.0,1,0,0,1,2,1,20,1
0,110,1,1,0,2.0,2,0,1,0,0,1,0,1
0,86,1,1,1,2.0,2,0,1,1,0,1,0,0
0,86,1,1,0,2.0,4,0,0,0,1,0,0,0
0,84,1,1,0,2.0,4,0,0,1,2,1,0,0
1,98,1,1,0,2.0,0,0,0,1,1,0,11000,1
1,83,1,1,0,2.0,1,0,1,0,0,1,1800,1
0,182,1,1,1,2.0,4,0,1,1,1,0,0,0
0,86,1,1,0,2.0,1,0,1,1,0,0,20,0
0,86,1,1,0,2.0,1,0,1,1,0,0,10,0
0,98,1,1,0,2.0,0,0,1,1,1,0,12,1
0,109,1,1,0,2.0,4,0,1,1,2,1,0,1
0,198,1,1,0,2.0,2,0,1,1,1,0,0,0
0,86,1,1,1,2.0,4,0,1,1,1,1,0,0
0,110,1,1,0,2.0,2,0,0,0,1,0,0,1
0,155,1,1,1,2.0,4,0,0,1,1,0,0,0
0,134,1,1,1,2.0,0,0,0,1,0,0,1000,1
0,134,1,1,0,2.0,0,0,0,1,2,1,10,1
0,107,1,1,1,2.0,4,0,1,1,2,1,0,0
0,200,1,1,0,2.0,4,0,1,1,0,1,0,0
0,110,1,1,0,2.0,1,0,0,0,0,0,100,1
0,112,1,1,0,2.0,1,0,0,1,1,0,30,1
0,155,1,1,0,2.0,1,0,0,1,1,0,50,0
0,100,1,1,0,2.0,0,0,0,1,0,0,8,0
0,89,1,1,1,2.0,0,0,0,1,0,0,10,0
0,100,1,1,1,2.0,4,0,0,1,1,1,0,0
1,112,1,1,0,2.0,1,0,0,0,2,1,1200,1
0,132,1,1,0,2.0,4,0,1,1,1,1,0,0
0,99,1,1,0,2.0,4,0,0,1,0,0,0,0
0,98,1,1,0,2.0,4,0,0,1,1,0,0,1
0,98,1,1,0,2.0,2,0,0,0,0,0,0,1
0,86,1,1,1,2.0,1,0,0,1,1,0,200,0
0,86,1,1,0,2.0,4,0,0,1,0,1,0,0
0,155,1,1,0,2.0,2,0,0,1,1,1,0,0
0,122,1,1,0,2.0,2,0,0,1,2,1,0,1
0,172,1,1,1,2.0,1,0,1,1,1,0,100,0
0,206,1,1,1,2.0,2,0,1,1,2,1,0,0
0,110,1,1,0,2.0,2,0,1,1,0,1,0,1
0,207,1,1,0,2.0,2,0,1,1,2,1,0,0
0,111,1,1,0,2.0,1,0,0,1,1,0,100,0
0,98,1,1,0,2.0,2,0,0,1,0,0,0,1
0,122,1,1,0,2.0,0,0,0,1,1,1,10,1
0,155,1,1,0,2.0,4,0,0,1,0,1,0,0
0,89,1,1,0,2.0,4,0,1,1,0,0,0,0
0,132,1,1,1,2.0,2,0,1,1,0,1,0,0
0,86,1,1,0,2.0,2,0,1,1,0,1,0,0
0,207,1,1,0,2.0,1,0,1,1,0,1,20,0
0,86,1,1,1,2.0,2,0,1,0,0,0,0,0
0,87,1,1,0,2.0,1,0,0,0,1,0,400,0
0,155,1,1,0,2.0,0,0,0,0,1,1,50,0
0,103,1,1,0,2.0,1,0,0,1,1,1,100,1
0,104,1,1,1,2.0,2,0,1,1,1,1,0,0
0,110,1,1,0,2.0,1,0,1,1,1,1,50,1
0,110,1,1,1,2.0,1,0,0,1,1,0,1000,1
0,182,1,1,0,2.0,2,0,0,1,1,1,0,0
1,199,1,1,0,2.0,1,0,0,2,1,0,1500,0
1,99,1,0,0,2.0,0,0,0,0,0,1,2000,0
0,86,1,1,1,2.0,1,0,1,0,0,0,25,0
0,86,1,1,0,2.0,2,0,1,1,2,0,0,0
0,200,1,1,1,2.0,1,0,1,1,0,1,500,0
0,110,1,1,0,2.0,1,0,0,1,1,1,500,1
0,122,1,1,0,2.0,0,0,0,1,1,0,50,1
0,110,1,1,0,2.0,1,0,0,1,1,1,300,1
0,110,1,1,0,2.0,1,0,0,1,1,1,500,1
0,89,1,1,1,2.0,2,0,1,1,1,1,0,0
0,155,1,1,0,2.0,4,0,0,0,1,0,0,0
0,132,1,1,0,2.0,2,0,0,1,0,0,0,0
0,103,1,1,1,2.0,1,0,0,1,1,0,200,1
0,89,1,1,0,2.0,2,0,0,1,1,1,0,0
1,110,1,1,1,2.0,1,0,0,1,1,0,4000,1
0,110,1,1,0,2.0,1,0,1,1,1,0,20,1
0,160,1,1,0,2.0,4,0,1,0,0,1,0,0
0,104,1,1,0,2.0,2,0,1,1,1,1,0,0
0,200,1,1,0,2.0,2,0,1,1,0,1,0,0
0,122,1,1,0,2.0,1,0,1,1,0,1,14,1
0,198,1,1,0,2.0,4,0,1,1,1,0,0,0
1,116,1,1,0,2.0,1,0,1,1,0,1,1100,0
0,83,1,1,0,2.0,0,0,0,1,1,1,500,1
0,110,1,1,0,2.0,1,0,0,1,0,1,200,1
0,135,1,1,1,2.0,1,0,0,1,0,0,200,0
0,100,1,1,1,2.0,1,0,0,1,1,0,5,0
0,110,1,1,1,2.0,1,0,0,1,1,0,500,1
0,98,1,1,1,2.0,2,0,0,1,2,0,0,1
0,122,1,1,0,2.0,4,0,0,1,0,0,0,1
0,86,1,1,1,2.0,1,0,0,1,2,1,50,0
0,110,1,1,0,2.0,4,0,0,1,1,1,0,1
1,110,1,1,0,2.0,1,0,0,1,0,0,1500,1
0,155,1,1,1,2.0,2,0,1,1,1,0,0,0
0,122,1,1,0,2.0,2,0,1,1,0,1,0,1
0,182,1,1,0,2.0,4,0,0,1,1,1,0,0
0,110,1,1,0,2.0,1,0,0,1,0,1,12,1
0,132,1,1,0,2.0,2,0,1,1,1,0,0,0
0,98,1,1,0,2.0,1,0,1,1,1,1,100,1
